AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,n1,n2,N1,N2,Len,Voc,Vol,Dif,Eff,AllocOps,DeallocOps,DerefUse,UniqueDerefUse,DerefSet,UniqueDerefSet,AgingRelatedBugs
6,62,5,37,323,64,15,12,16,6,72,6,61,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,423,37,304,27,262,64,3,16,0,0,164,241,21,0,220,0,0,0,0,0,51,41,54,15,0,4,0,0,0.21,76,0,0,30,84.71428571,153.1428571,784.1428571,535.5714286,1319.714286,237.8571429,8755,132.4285714,637147.7143,0.857142857,0.857142857,32,4.571428571,1.714285714,1.714285714,0
4,50,1,31,251,40,25,20,32,1,53,4,50,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,315,31,201,31,158,40,0,50,0,0,186,267,23,0,244,0,0,0,0,0,89,74,117,3,0,4,0,0,0.2,101,0,0,6,151.7142857,313.7142857,1234.428571,828.7142857,2063.142857,465.4285714,13995.71429,177.1428571,713172.1429,0.857142857,0.571428571,33.28571429,8.857142857,13,4.142857143,0
3,39,2,19,140,57,8,8,9,3,43,3,38,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,211,19,118,25,71,56,3,21,0,0,64,89,22,0,67,0,0,0,0,0,14,14,16,5,0,4,0,0,0.47,25,0,0,10,81.14285714,100.1428571,339.7142857,234.1428571,573.8571429,181.2857143,3364.857143,90.71428571,108571.7143,0.142857143,0,3.428571429,1.857142857,0.142857143,0.142857143,0
2,21,8,30,173,110,5,5,6,2,31,2,21,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,306,30,153,27,102,110,1,19,0,0,87,124,20,2,102,0,0,0,0,0,16,12,20,8,0,4,0,0,0.72,37,0,0,16,39.14285714,61.85714286,217.8571429,125.1428571,343,101,2102.714286,39,65497.14286,13.71428571,0.285714286,16.28571429,5.142857143,3.571428571,1.857142857,0
2,12,1,275,1228,420,3,2,3,1,15,2,12,1,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,275,1174,344,632,420,8,48,0,0,674,926,251,22,653,0,0,0,0,0,16,16,19,8,0,4,0,0,0.36,242,0,0,122,970.2857143,1185.142857,3077.571429,2115.142857,5192.714286,2155.428571,27048,788.5714286,583127.1429,162.8571429,1.714285714,227,110,73.71428571,31.71428571,0
2,18,1,15,79,34,3,3,4,1,20,2,18,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,124,15,57,16,33,34,1,21,0,0,33,43,11,0,32,0,0,0,0,0,5,5,5,1,0,2,0,0,0.6,10,0,0,3,44.57142857,62.28571429,191.8571429,123.7142857,315.5714286,106.8571429,1702,43.28571429,27114,0,0,13.71428571,1.714285714,0.857142857,0.857142857,0
5,37,4,19,107,49,10,5,11,2,45,5,37,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,164,19,87,19,63,49,1,19,0,0,56,77,16,1,60,0,0,0,0,0,19,9,21,4,0,2,0,0,0.56,20,0,0,5,83.71428571,110.1428571,391.7142857,267,658.7142857,193.8571429,3556.428571,101.5714286,90295.28571,0.857142857,0,7.142857143,1.571428571,1.285714286,1.285714286,0
3,22,2,16,83,54,5,5,5,2,26,3,22,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,151,16,66,12,43,54,1,16,0,0,41,55,9,2,44,0,0,0,0,0,6,6,7,4,0,4,0,0,0.82,14,0,0,6,24.14285714,27,118.5714286,71.71428571,190.2857143,51.14285714,1074,33.28571429,35114.28571,2.285714286,0,14.71428571,5.142857143,3.142857143,2.857142857,0
3,26,13,27,147,119,6,6,7,2,38,3,26,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,272,27,135,29,85,119,1,11,0,0,72,104,24,2,78,0,0,0,0,0,10,10,11,5,0,4,0,0,0.88,32,0,0,11,66.14285714,73.71428571,325.7142857,244.2857143,570,139.8571429,2863.857143,106.1428571,78076,0.428571429,0,16,6.714285714,16.42857143,7.857142857,0
2,10,0,16,100,42,2,2,2,1,12,2,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,157,16,85,66,66,42,1,14,0,0,18,23,11,0,12,0,0,0,0,0,3,3,4,1,0,1,0,0,0.49,5,0,0,3,36.71428571,34.28571429,118.8571429,69.14285714,188,71,953.2857143,35.14285714,19417.71429,2.571428571,0,9,4.571428571,0.857142857,0.857142857,0
5,52,12,31,191,92,16,13,16,5,65,5,52,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,301,31,166,31,117,92,1,24,0,0,106,154,27,3,124,0,0,0,0,0,21,21,22,7,0,4,0,0,0.55,47,0,0,15,208,249,979.8571429,645.5714286,1625.428571,457,9061.714286,264.8571429,295860.5714,0.857142857,1.714285714,23.71428571,7.857142857,1.857142857,1.428571429,0
2,31,5,30,287,78,7,7,8,3,37,2,31,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,389,30,249,44,173,78,2,37,0,0,139,196,36,1,159,0,0,0,0,0,19,18,21,8,0,3,0,0,0.31,58,0,0,24,155.2857143,224,804.2857143,547.4285714,1351.714286,379.2857143,8180.857143,176.2857143,285367.4286,0,0,46.85714286,6.285714286,1,1,0
7,73,15,16,97,48,17,17,20,12,94,7,73,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159,16,74,10,54,48,1,22,0,0,46,62,9,0,53,0,0,0,0,0,17,17,20,12,0,4,0,0,0.65,17,0,0,12,60.42857143,88.85714286,303,197.5714286,500.5714286,149.2857143,3065.428571,65.57142857,101392.5714,0,0.285714286,13.28571429,4.571428571,0.857142857,0.428571429,0
3,44,9,14,110,50,12,12,13,2,55,3,43,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,173,14,88,13,66,50,1,21,0,0,45,65,11,1,53,0,0,0,0,0,20,20,21,4,0,4,0,0,0.57,24,0,0,5,76.85714286,128,434.5714286,298.1428571,732.7142857,204.8571429,4454.714286,87.57142857,141348.8571,0.142857143,0.857142857,31.28571429,5.285714286,4.714285714,1.714285714,0
2,23,2,43,282.1428571,93,5,5,6,2,27,2,23,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,410.1428571,43,257.1428571,48,175.1428571,93,1,24,0,0,149.1428571,204.1428571,37,1,166.1428571,0,0,0,0,0,12,12,18,7,0,3,0,0,0.36,57,0,0,30,90.85714286,149.5714286,567.8571429,348.5714286,916.4285714,240.4285714,5514.428571,106.2857143,169167,3.571428571,0.285714286,47.71428571,13.85714286,32.71428571,8.714285714,0
4,41,0,32,249,31,11,8,13,4,45,4,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,311,32,235,58,178,31,0,14,0,0,113,177,41,0,136,0,0,0,0,0,38,30,48,18,0,3,0,0,0.13,53,0,0,22,112,171,678.5714286,437.5714286,1116.142857,283,7335.714286,129,367483.2857,0,1.714285714,21.57142857,5.428571429,1.857142857,1.857142857,0
3,30,4,54,362,147,7,7,9,3,37,3,30,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,555,54,342,68,227,147,1,19,0,0,217,281,44,6,231,0,0,0,0,0,21,21,25,15,0,4,0,0,0.43,77,0,0,33,200,217.2857143,998.7142857,561.7142857,1560.428571,417.2857143,9090.571429,255,367402.5714,0,0,39.14285714,12.42857143,1,1,0
4,36,2,28,168,55,12,8,13,1,42,4,35,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,248,28,149,27,104,54,2,17,0,0,88,137,22,1,114,0,0,0,0,0,22,17,24,3,0,5,0,0,0.36,47,0,0,6,72.14285714,87.71428571,366.7142857,244,610.7142857,159.8571429,3525.428571,98.71428571,142658.5714,0,0,14,2.714285714,0.857142857,0.857142857,0
3,44,0,34,312,34,10,7,10,2,47,3,44,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,378,34,288,58,200,34,1,23,0,0,191,253,48,0,205,0,0,0,0,0,17,12,17,7,0,4,0,0,0.12,60,0,0,12,108.4285714,128.2857143,616.1428571,391.8571429,1008,236.7142857,5700.571429,167.4285714,215407.4286,0.857142857,0,12.42857143,5.428571429,12.14285714,4.428571429,0
2,42,4,11,105,39,11,10,13,5,48,2,40,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,153,11,84,15,57,39,2,19,0,0,46,68,12,5,51,0,0,0,0,0,14,13,18,7,0,4,0,0,0.46,21,0,0,10,48.14285714,64.42857143,292.5714286,165,457.5714286,112.5714286,2798.142857,60.14285714,107594.1429,0.142857143,0.285714286,9,7.571428571,1,1,0
2,27,1,42,369,96,6,6,8,4,30,2,27,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,502,42,347,68,207,96,1,21,0,0,178,251,55,4,192,0,0,0,0,0,21,21,21,12,0,5,0,0,0.28,72,0,0,52,253.5714286,316.4285714,1264.714286,786.1428571,2050.857143,570,11914.71429,301.5714286,373138.7143,0,0,41.42857143,16.42857143,8,5.428571429,0
3,39,2,122,1157,99,10,7,10,4,43,3,37,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,115,971,212,680,95,80,121,0,0,573,810,148,8,654,0,0,0,0,0,37,31,40,22,0,4,0,0,0.1,242,0,0,105,153.7142857,285.2857143,1147.142857,772.8571429,1920,439,12692.28571,180.1428571,699834.4286,4.285714286,2.857142857,82.28571429,31.71428571,40.14285714,18.71428571,0
1,15,0,6,27,29,2,2,2,1,16,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,16,4,9,29,0,11,0,0,10,12,3,0,9,0,0,0,0,0,2,2,2,1,0,1,0,0,1.81,2,0,0,1,120.2857143,201.5714286,648.7142857,459.7142857,1108.428571,321.8571429,6626.285714,125.2857143,213764.4286,0,2.142857143,46.14285714,8.142857143,12.14285714,3.714285714,0
1,25,0,16,198,29,7,6,7,3,26,1,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,243,16,148,41,108,29,0,50,0,0,65,100,17,0,83,0,0,0,0,0,15,10,16,8,0,4,0,0,0.2,34,0,0,15,445.5714286,787.5714286,2846,1784.571429,4630.571429,1233.142857,28744.85714,486,931230.4286,0.714285714,0.428571429,29.71428571,10.85714286,8.142857143,4.714285714,0
2,26,4,8,40,33,4,4,4,4,31,2,26,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,27,6,16,33,0,13,0,0,16,20,5,0,15,0,0,0,0,0,4,4,4,4,0,1,0,0,1.22,4,0,0,4,25.28571429,51.85714286,188.4285714,114.7142857,303.1428571,77.14285714,1818.714286,30,50998.42857,0,0,6,1.714285714,4.428571429,1,0
2,38,0,9,57,29,7,5,7,6,40,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,9,39,6,27,29,0,18,0,0,21,29,5,0,24,0,0,0,0,0,7,5,7,6,0,2,0,0,0.74,7,0,0,6,17.14285714,33.42857143,97.71428571,69.42857143,167.1428571,50.57142857,983.1428571,17.14285714,19662.85714,0,0.285714286,2.571428571,0.857142857,5.142857143,0.857142857,0
3,30,0,9,45,26,5,4,5,3,33,3,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,31,5,21,26,0,14,0,0,16,22,4,0,18,0,0,0,0,0,5,4,5,3,0,1,0,0,0.84,5,0,0,3,18,31.71428571,80.57142857,57.42857143,138,49.71428571,808.2857143,16.28571429,15357.42857,0,0,2.571428571,0.857142857,5.142857143,0.857142857,0
1,24,0,227,2243,342,5,5,7,2,25,1,24,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,2795,227,2190,335,1449,342,10,43,0,0,1061,1532,233,3,1296,0,0,0,0,0,44,40,57,16,0,7,0,0,0.16,489,0,0,253,1567.571429,1870.428571,6391.714286,4183,10574.71429,3438,59596,1655.714286,1969247.429,0,9,303,96,26,18,0
0,0,0,12,235,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,12,211,211,210,63,4,23,0,0,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,43,2,52,319,75,10,9,12,6,48,5,42,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,432,52,301,63,205,75,2,16,0,0,183,256,55,0,201,0,0,0,0,0,21,14,26,12,0,4,0,0,0.25,73,0,0,45,169,256,1010,674,1684,425,10367,215,408519,0,1,40,14,9,5,0
1,97,1,6,109,31,23,22,29,12,99,1,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145,6,98,8,77,31,1,10,0,0,55,79,6,0,73,0,0,0,0,0,23,22,29,12,0,5,0,0,0.32,23,0,0,12,42.57142857,67.57142857,350.1428571,203,553.1428571,110.1428571,3642.428571,62.57142857,210735,0,0,18,2.571428571,1,1,0
7.142857143,82.85714286,10.28571429,197.1428571,1708.857143,338.8571429,17.42857143,16.42857143,22.14285714,8,99.42857143,7.142857143,78.57142857,10.28571429,0,0,0,0,0,0,22.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,2215.857143,187.5714286,1508.142857,176.4285714,1140.571429,327.8571429,143.4285714,80,0,0,828.8571429,1137.857143,139.8571429,2.714285714,995.2857143,0,0,0,0,0,135.7142857,130.7142857,165.2857143,74.14285714,0,5.428571429,0,0,0.218571429,324.7142857,0,0,169.4285714,405,894.8571429,4117.571429,2833.142857,6950.714286,1299.857143,49754.42857,545.1428571,3416012.714,0,3.428571429,117.8571429,38,68.28571429,22.14285714,0
4,86,2,123,1878.714286,175,17,17,23,7,91.57142857,4,77,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2158.714286,117,1631.571429,194,1248.571429,171,178.8571429,84.28571429,0,0,925,1285,155,3,1127,0,0,0,0,0,78,76,107,39,0,5,0,0,0.1,366,0,0,166,584.1428571,869,3066.857143,2109,5175.857143,1453.142857,30550.71429,670.2857143,1021056.714,5.142857143,2.285714286,100.4285714,23.42857143,37.71428571,11.85714286,0
7,64,5,112.5714286,810.4285714,181,14,11,16,6,73.57142857,7,60,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,112.5714286,728.4285714,82,573.4285714,181,9,74,0,0,469.2857143,642.4285714,66,15,561.4285714,0,0,0,0,0,77.14285714,54.57142857,87.14285714,34.57142857,0,4,0,0,0.25,171.1428571,0,0,82.57142857,439,1049.428571,4970.714286,3375.142857,8345.857143,1488.428571,58289.71429,630.8571429,3832877.143,0.142857143,1.857142857,50.14285714,18.28571429,14.57142857,5.857142857,0
4,34,6,49,314,130,7,6,9,1,42,4,32,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,472,49,265,57,196,127,7,43,0,0,138,191,36,0,155,0,0,0,0,0,24,24,30,3,0,4,0,0,0.48,55,0,0,10,146.4285714,234.5714286,829.2857143,633,1462.285714,381,9317.285714,178.5714286,512530.7143,0,0,11.71428571,3.714285714,1.142857143,0.285714286,0
3,113,3,16,267,36,33,31,47,27,118,3,113,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,318,16,242,29,189,36,1,24,0,0,106,173,17,1,155,0,0,0,0,0,49,45,68,40,0,7,0,0,0.15,65,0,0,55,74.85714286,121.5714286,703.7142857,432.5714286,1136.285714,196.4285714,7447.428571,129,504142.5714,0.142857143,0,17.71428571,7.285714286,8.142857143,5.428571429,0
2,23.57142857,2,68,462.8571429,92.57142857,5,5,5,3,27,2,23,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,611.4285714,68,429.8571429,93,260.2857143,92.57142857,5,28,0,0,239.7142857,321.2857143,73,0,248.2857143,0,0,0,0,0,16,16,16,11,0,4,0,0,0.22,84.57142857,0,0,62.57142857,262.5714286,356,1382.428571,982.8571429,2365.285714,618.5714286,14437,325.2857143,777217,0.857142857,5.142857143,54.42857143,12.42857143,29.42857143,10.71428571,0
3,33,3,128,1145,304,9,8,10,4,37,3,32,3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,127,1093,142,783,303,13,40,0,0,607,890,108,2,780,0,0,0,0,0,62,56,70,47,0,7,0,0,0.28,301,0,0,146,304.8571429,573,2226.428571,1468.857143,3695.285714,877.8571429,25322.85714,365.8571429,1183375,1.714285714,1.142857143,67.71428571,20.28571429,36.14285714,11,0
5,31,1,17,76,30,7,7,8,1,36,5,31,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,123,17,62,14,43,30,0,14,0,0,35,49,10,0,39,0,0,0,0,0,13,12,15,1,0,3,0,0,0.48,14,0,0,2,76.42857143,107.1428571,469.1428571,297.4285714,766.5714286,183.5714286,4514.428571,101.8571429,174375,0.142857143,1,16.28571429,4,3.428571429,1.285714286,0
4,35,3,94,676,118,7,6,8,2,41,4,35,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,879,94,635,138,432,118,7,36,0,0,363,465,74,11,380,0,0,0,0,0,25,18,29,17,0,7,0,0,0.19,122,0,0,48,275.8571429,380,1732,1063.857143,2795.857143,655.8571429,16225.71429,366.7142857,576927.4286,0.857142857,6,72.42857143,14,20.57142857,7.714285714,0
6,31,2,54,236,41,7,6,10,2,39,6,31,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,331,54,220,41,151,41,0,16,0,0,117,164,25,0,139,0,0,0,0,0,23,15,26,7,0,3,0,0,0.19,51,0,0,19,128.5714286,187.4285714,727.7142857,456.7142857,1184.428571,316,7359.714286,154.1428571,281209.1429,0.142857143,0.142857143,24.42857143,8,4.285714286,2.571428571,0
7,46,4,45,252,49,7,6,7,3,56,7,45,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,342,45,237,128,193,48,3,13,0,0,72,103,21,0,82,0,0,0,0,0,15,12,16,12,0,4,0,0,0.2,33,0,0,16,145.4285714,328.5714286,948.4285714,628,1576.428571,474,10759.14286,147.1428571,309269.2857,0.857142857,1.428571429,29,5.571428571,0.428571429,0.285714286,0
2,26,0,104,672,78,5,5,5,2,28,2,25,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,852,104,628,156,396,78,0,44,0,0,349,467,104,3,360,0,0,0,0,0,13,11,13,7,0,5,0,0,0.12,126,0,0,71,423.2857143,494.8571429,1778.142857,1084.714286,2862.857143,918.1428571,16317.85714,446.8571429,477030.1429,0.142857143,3.571428571,71.28571429,23.85714286,2.857142857,2,0
1,24,2,5,31,8,5,5,5,1,25,1,24,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,25,5,18,8,0,6,0,0,15,21,4,1,16,0,0,0,0,0,5,5,5,1,0,3,0,0,0.32,5,0,0,1,22,21.28571429,66.85714286,43.57142857,110.4285714,43.28571429,601,22,13222,0,0,2.142857143,1.285714286,0.428571429,0.142857143,0
6,38,11,40,202,94,9,9,13,5,54,6,38,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,336,40,191,27,141,94,1,11,0,0,113,154,22,0,132,0,0,0,0,0,16,16,25,12,0,4,0,0,0.49,45,0,0,27,115.5714286,121.8571429,714.7142857,484.7142857,1199.428571,237.4285714,7094.571429,244.2857143,483122.7143,0.142857143,2.571428571,64.28571429,9.714285714,26.57142857,3.428571429,0
4,23,4,37,165,58,5,5,6,4,30,4,23,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,259,37,144,28,96,58,1,21,0,0,85,115,22,1,92,0,0,0,0,0,10,10,11,10,0,3,0,0,0.4,29,0,0,26,118.8571429,279.5714286,1106.285714,727.4285714,1833.714286,398.4285714,13536.57143,135.1428571,661257.5714,0.142857143,3.571428571,13.28571429,4.142857143,6.285714286,2.857142857,0
4,61,4,57,571,122,19,9,22,8,68,4,60,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,707,57,545,153,434,122,1,26,0,0,299,428,71,0,357,0,0,0,0,0,116,50,138,52,0,4,0,0,0.22,131,0,0,58,192,277.8571429,990.1428571,699.2857143,1689.428571,469.8571429,10398.57143,224.8571429,408865.5714,0.142857143,1,26,11.85714286,9.857142857,5.142857143,0
2,13,0,20,65,31,2,2,2,1,15,2,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,116,20,56,21,26,31,1,9,0,0,32,37,12,0,25,0,0,0,0,0,2,2,2,1,0,1,0,0,0.55,8,0,0,4,63.71428571,75.28571429,341.1428571,224.1428571,565.2857143,139,3475.714286,76.57142857,212794.2857,0,5.142857143,6.428571429,3,4.285714286,0.857142857,0
3,34,2,51,369,81,9,9,15,3,40,3,34,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,499,51,348,50,254,81,1,21,0,0,178,268,40,1,227,0,0,0,0,0,23,23,48,13,0,4,0,0,0.23,93,0,0,39,110,141.2857143,479.2857143,332.4285714,811.7142857,251.2857143,4569.857143,130.2857143,155411.8571,0.857142857,6.142857143,37,6,3.142857143,2.428571429,0
6,54,3,233,1726,179,11,10,14,7,62,6,49,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,233,1480,270,1076,175,22,236,0,0,799,1122,185,28,909,0,0,0,0,0,61,46,68,49,0,4,0,0,0.12,321,0,0,204,498.7142857,910,3433.428571,2394.571429,5828,1408.714286,37753.57143,608.4285714,1863505.286,5.142857143,4.857142857,68.71428571,25.42857143,17.42857143,9.285714286,0
16,83,6,19,83,36,23,19,30,1,105,16,83,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,19,83,8,69,36,0,0,0,0,47,71,7,0,64,0,0,0,0,0,23,19,30,1,0,4,0,0,0.43,23,0,0,1,34.42857143,58.71428571,261.1428571,185.7142857,446.8571429,93.14285714,2807.142857,55.57142857,133491.2857,1.714285714,0,2.857142857,0.857142857,1,1,0
5,22,8,42,147,148,5,5,6,1,34,5,22,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,323,42,145,33,93,148,0,2,0,0,89,118,25,0,93,0,0,0,0,0,15,15,18,5,0,4,0,0,1.02,29,0,0,10,87.71428571,118.8571429,438.2857143,338.7142857,777,206.5714286,4536,116.7142857,180268.2857,0,3.428571429,51.42857143,12.14285714,15.42857143,4.285714286,0
19,89,6,22,96,42,20,14,22,8,114,19,89,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160,22,90,12,72,42,0,6,0,0,56,78,11,3,64,0,0,0,0,0,20,14,22,8,0,4,0,0,0.47,20,0,0,8,76.42857143,133,480.8571429,331.2857143,812.1428571,209.4285714,5066.571429,90,185542.4286,0.428571429,1.571428571,6.285714286,2.428571429,2.571428571,1.571428571,0
6,37,8,50,251,125,7,7,9,4,50,6,37,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,395,50,238,71,145,125,0,13,0,0,160,196,57,0,139,0,0,0,0,0,19,17,25,13,0,3,0,0,0.53,37,0,0,24,110,157,782,623,1405,267,8786,221,734186,1,4,77,10,57,8,0
2,31,1,21,148,38,7,6,10,3,33,2,31,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,204,21,128,27,87,38,1,19,0,0,69,98,22,0,76,0,0,0,0,0,14,10,22,6,0,4,0,0,0.3,29,0,0,14,69.14285714,92.14285714,331.1428571,220.4285714,551.5714286,161.2857143,3245,81.14285714,106394,0.857142857,0.142857143,11.71428571,3.714285714,2.571428571,1.714285714,0
4,70,3,11,86,20,18,17,19,1,77,4,70,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,11,72,7,57,20,1,13,0,0,40,59,6,0,53,0,0,0,0,0,18,17,19,1,0,3,0,0,0.28,18,0,0,1,28.28571429,49.85714286,176.8571429,120.4285714,297.2857143,78.14285714,1847.142857,33,60341.28571,0,0.857142857,4.142857143,2,0.142857143,0.142857143,0
1,38,2,10,91,34,9,6,10,6,40,1,38,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,132,10,77,13,63,34,2,13,0,0,40,59,6,0,53,0,0,0,0,0,12,6,12,12,0,2,0,0,0.44,18,0,0,13,38,87,255,156,411,125,2455,34,41013,0,0,21,5,7,2,0
1,45,2,23,296,46,13,10,15,5,48,1,45,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,362,23,274,44,198,46,2,21,0,0,167,245,38,8,199,0,0,0,0,0,23,15,23,8,0,6,0,0,0.17,76,0,0,31,117,164.1428571,775,470.1428571,1245.142857,281.1428571,7235.142857,157.8571429,237771,0,0,45.42857143,7.714285714,5.142857143,2.571428571,0
3,20,1,15,64,36,4,4,5,1,24,3,20,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,110,15,47,15,30,36,2,16,0,0,30,38,12,0,26,0,0,0,0,0,6,6,7,1,0,2,0,0,0.77,8,0,0,2,28.71428571,44.28571429,118.1428571,83,201.1428571,73,1105.857143,25.85714286,19356.14286,0,0,4.571428571,2,0.857142857,0.857142857,0
3,70,0,11,89,31,20,7,20,1,73,3,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,11,72,6,61,31,2,16,0,0,44,66,5,0,61,0,0,0,0,0,20,7,20,1,0,3,0,0,0.43,20,0,0,1,22.57142857,51.14285714,162.4285714,93.42857143,255.8571429,73.71428571,1572.428571,20.28571429,30788.71429,0,0,1.714285714,1.714285714,0,0,0
